02268,8.97,1/19/2016,,2045.50,,,,,,,,,SHO,013,24,LINE_05,LAC,
02290,6.88,2/20/2018,264.00,2106.02,90.196,,,,461.841,29.250,,,INDUS,009,32,CQ,KAL,ANA
02294,6.39,3/5/2018,136.00,933.50,80.725,,,,,,,,FOE,013,9,LINE_08,LAC,DELEGUE
02302,3.22,10/14/2021,252.50,1992.58,108.276,,,,,,,,RD,005,11,DEVAMM,KAL,
02315,6.34,9/5/2018,264.00,2102.81,68.848,,,,,,,,INDUS,009,32,CQ,KAL,ANA
02325,6.36,8/28/2018,257.50,2092.62,36.845,,10.582,1.750,261.063,39.000,,,INDUS,011,28,COND-IIAIR,KAL,MOD
02328,6.53,6/27/2018,22.00,1359.44,17.102,,,,,,,,GA,015,3,AFF-JUR,LAC,
02328,6.53,6/27/2018,242.00,1359.44,219.498,,,,,,,,GA,015,3,AFF-JUR,LAC,
02341,1.23,10/9/2023,263.50,2091.34,55.394,,94.966,11.000,,,,,INDUS,009,32,CQ,KAL,ANA
02343,6.00,1/8/2019,22.00,2095.87,7.405,,,,,,,,INDUS,004,16,DIR-INDUS,KAL,
02343,6.00,1/8/2019,241.00,2095.87,92.223,,,,,,,,INDUS,011,28,DIR-INDUS,KAL,MOI
02351,6.30,9/21/2018,259.00,2045.11,38.103,,,,44.293,7.000,,,INDUS,011,28,COND-IIAIR,KAL,MOD
02353,6.46,7/23/2018,264.00,1452.73,569.420,,,,,,,,SHO,012,24,SHO-EXPORT,LAC,
02356,6.42,8/6/2018,264.00,2067.50,203.732,,,,,,,,FOE,013,9,LINE_09,LAC,VISIT-MEDI
02356,6.42,8/6/2018,,2067.50,,,,,,,,,FOE,013,9,LINE_09,LAC,
02367,5.92,9/25/2018,161.50,1183.61,20.429,,,,,,,,INDUS,011,28,COND-IIAIR,KAL,MOD
02368,6.28,9/25/2018,251.50,1984.51,125.710,,,,,,,,INDUS,011,28,DIR-INDUS,KAL,MOI
02375,6.24,10/11/2018,263.50,2109.47,68.150,,,,278.556,22.750,,,INDUS,004,15,WAREHOUSE,KAL,MAG
02377,6.23,10/16/2018,263.00,2246.37,36.978,,438.392,73.750,417.537,63.250,,,INDUS,011,31,EHS,KAL,EHS-MOI
02380,6.17,11/5/2018,264.00,2022.00,376.640,,,,,,,,GA,003,7,CG,KAL,
02385,6.13,11/19/2018,264.00,1968.50,181.124,,,,,,,,FOE,013,9,LINE_06,LAC,VISIT-MEDI
02385,6.13,11/19/2018,,1968.50,,,,,,,,,FOE,013,9,LINE_06,LAC,SUP-MEDICA
02390,5.94,1/28/2019,254.50,1936.20,36.463,,,,,,,,INDUS,011,28,FABRIQUANT,KAL,MOD
02390,5.94,1/28/2019,,1936.20,,,,,,,,,INDUS,011,28,FABRIQUANT,KAL,MOD
02394,6.04,12/24/2018,263.50,2137.03,69.902,,530.378,48.500,619.869,50.000,,,INDUS,009,32,CQ,KAL,ANA
02402,5.96,1/21/2019,263.00,1995.50,207.137,,,,,,,,FOE,013,9,LINE_04,LAC,VISIT-MEDI
02419,5.21,10/23/2019,220.00,1967.49,103.486,,154.777,8.250,,,,,RD,005,11,DEVAMM,KAL,
02419,5.21,10/23/2019,44.00,1967.49,21.366,,,,,,,,RD,005,11,DEVAMM,KAL,
02428,5.86,2/28/2019,259.00,2081.48,89.039,,208.903,15.250,677.544,41.000,,,INDUS,011,28,FABRIQUANT,KAL,MOD
02447,5.76,4/4/2019,264.00,2097.80,60.904,,,,774.203,69.250,,,INDUS,004,15,WAREHOUSE,KAL,MAG
02451,5.74,4/11/2019,255.00,2053.99,51.504,,,,203.419,21.500,,,INDUS,009,32,CQ,KAL,ANA
02452,5.73,4/15/2019,263.50,2052.85,92.137,,,,,,,,GA,002,8,LOGISTIQUE,KAL,
02452,5.73,4/15/2019,,2052.85,,,,,,,,,INDUS,004,26,LOGISTIQUE,KAL,
02455,4.67,5/4/2020,86.50,2143.67,11.128,,,,85.530,14.000,,,INDUS,011,28,COND-IIAIR,KAL,MOD
02455,4.67,5/4/2020,175.00,2143.67,25.414,,141.642,23.750,344.201,50.500,,,INDUS,011,28,COND-IIAIR,KAL,MOD
02459,0.89,2/12/2024,121.50,1239.65,12.396,,,,96.199,20.000,,,INDUS,011,28,COND-IIAIR,KAL,MOD
02459,0.13,11/14/2024,25.50,1239.65,2.739,,,,,,,,INDUS,011,28,COND-IIAIR,KAL,MOD
02464,5.10,5/20/2019,107.00,703.00,52.613,,,,,,,,FOE,013,9,LINE_10,LAC,DELEGUE
02467,5.63,5/23/2019,264.00,1995.50,175.212,,,,,,,,FOE,013,9,LINE_03,LAC,VISIT-MEDI
02470,5.53,6/27/2019,263.00,2126.31,41.025,,312.914,50.000,183.619,23.500,,,INDUS,011,28,COND-IIAIR,KAL,MOD
02474,5.57,6/12/2019,237.00,1820.21,82.578,,189.903,13.500,472.583,29.250,,,INDUS,011,28,FABRIQUANT,KAL,MOD
02481,4.92,2/3/2020,22.00,2142.19,2.869,,,,,,,,INDUS,011,28,COND-IIAIR,KAL,MOD
02481,4.92,2/3/2020,239.50,2142.19,34.414,,32.047,5.250,313.967,46.750,,,INDUS,011,28,COND-IIAIR,KAL,MOD
02482,4.58,6/27/2019,11.00,37.02,3.988,,,,93.584,5.500,,,INDUS,011,30,MNT,KAL,MAINT-MOI
02483,5.50,6/27/2019,250.00,1800.00,111.955,,,,,,,,FOE,013,9,LINE_06,LAC,VISIT-MEDI
02487,5.52,7/1/2019,264.00,2156.80,125.900,,2086.725,104.250,1221.898,53.500,,,INDUS,011,28,DIR-INDUS,KAL,MOI
02495,1.18,10/30/2023,260.50,2099.61,27.065,,56.244,12.750,364.843,73.500,,,INDUS,011,28,COND-IIAIR,KAL,MOD
02512,4.53,9/13/2019,48.00,297.00,21.600,,,,,,,,FOE,013,9,LINE_08,LAC,VISIT-MEDI
02517,5.24,10/10/2019,263.50,2014.30,101.728,,463.886,32.500,307.019,15.750,,,INDUS,011,28,FABRIQUANT,KAL,MOD
02521,5.21,10/23/2019,256.00,1960.35,90.472,,,,,,,,INDUS,009,32,CQ,KAL,ANA
02522,5.19,10/28/2019,264.00,1744.88,311.424,,,,,,,,SHO,013,24,MKTNG-COM,LAC,
02525,5.17,11/4/2019,264.00,977.50,332.616,,,,,,,,MEDIM,016,40,MEDIMARK,LAC,
02528,5.11,11/25/2019,264.00,2026.50,1067.432,,,,,,,,SHO,013,24,SHO,LAC,SA-MANAGER
02530,5.09,12/3/2019,261.50,2098.25,127.971,,788.813,40.000,446.543,19.500,,,INDUS,011,28,FABRIQUANT,KAL,MOD
02531,4.37,12/11/2019,88.00,564.50,34.264,,,,,,,,FOE,013,9,LINE_14,LAC,PHARMA
02533,4.46,1/9/2020,113.00,771.50,49.470,,,,,,,,FOE,013,9,LINE_02,LAC,VISIT-MEDI
02536,4.98,1/13/2020,263.00,1259.26,237.412,,,,,,,,SHO,013,24,DG,LAC,
02536,4.98,1/13/2020,,1259.26,,,,,,,,,GA,001,1,DG,LAC,
02545,4.91,2/7/2020,264.00,2004.50,140.360,,,,,,,,FOE,013,9,LINE_03,LAC,DELEGUE
02551,4.84,3/3/2020,44.00,2503.41,9.862,,,,142.223,13.520,,,INDUS,011,30,MNT,KAL,MAINT-MOI
02551,4.84,3/3/2020,220.00,2503.41,54.582,,338.267,36.750,883.171,76.640,,,INDUS,011,30,MNT,KAL,MAINT-MOI
02555,4.82,3/12/2020,264.00,2032.50,119.172,,,,,,,,FOE,013,9,LINE_06,LAC,VISIT-MEDI
02564,4.61,5/27/2020,264.00,2031.50,117.636,,,,,,,,FOE,013,9,LINE_14,LAC,PHARMA
02565,4.61,5/27/2020,264.00,1291.72,359.540,,,,,,,,SHO,013,24,MKTNG-COM,LAC,
02577,4.00,6/23/2020,116.00,769.50,50.672,,,,,,,,FOE,013,9,LINE_03,LAC,VISIT-MEDI
02596,4.29,9/21/2020,264.00,1977.50,123.652,,,,,,,,FOE,013,9,LINE_10,LAC,DELEGUE
02601,4.10,11/30/2020,224.50,1912.83,31.650,,25.857,4.250,374.962,56.500,,,INDUS,011,28,COND-IIAIR,KAL,MOD
02601,4.10,11/30/2020,16.50,1912.83,2.444,,,,,,,,INDUS,011,28,COND-IIAIR,KAL,MOD
02603,3.94,1/25/2021,,,,,,,,,,,FOE,013,9,LINE_07,LAC,VISIT-MEDI
02608,3.72,2/2/2021,198.00,1482.50,108.455,,,,,,,,FOE,013,9,LINE_14,LAC,PHARMA
02614,3.88,2/16/2021,264.00,2022.50,150.964,,,,,,,,FOE,013,9,LINE_04,LAC,VISIT-MEDI
02619,3.88,2/17/2021,261.00,1986.50,124.186,,,,,,,,FOE,013,9,LINE_07,LAC,DELEGUE
02622,3.16,2/24/2021,88.00,561.77,39.388,,,,,,,,RD,005,11,DEVAMM,KAL,
02634,3.55,4/5/2021,216.00,1536.50,102.073,,,,,,,,FOE,013,9,LINE_07,LAC,VISIT-MEDI
02641,1.90,2/7/2023,264.00,2119.57,36.538,,123.906,22.130,208.580,27.500,,,RD,005,11,DEVAMM,KAL,
02646,3.48,7/13/2021,263.00,1986.18,96.832,,,,,,,,GA,002,2,DAF,KAL,
02657,2.74,9/27/2021,132.00,878.83,90.588,,,,,,,,GA,008,19,GRH,KAL,RH
02659,2.31,9/30/2021,11.00,36.35,3.814,,,,,,,,INDUS,011,30,MNT,KAL,MAINT-MOI
02662,3.25,10/4/2021,264.00,2129.38,48.748,,142.711,19.000,164.677,20.000,,,INDUS,009,32,CQ,KAL,ANA
02665,3.17,11/1/2021,264.00,2131.84,68.020,,41.885,4.250,322.568,27.610,,,INDUS,011,30,MNT,KAL,MAINT-MOI
02666,2.70,11/8/2021,136.50,1067.82,110.810,,,,,,,,INDUS,011,28,DIR-INDUS,KAL,MOI
02669,3.09,12/2/2021,264.00,2049.50,140.144,,,,,,,,FOE,013,9,LINE_14,LAC,PHARMA
02670,3.02,12/27/2021,264.00,2144.70,142.760,,28.806,1.250,456.585,18.750,,,INDUS,009,37,MQU,KAL,
02673,3.00,1/3/2022,259.00,1941.50,125.557,,,,,,,,FOE,013,9,LINE_14,LAC,PHARMA
02674,2.22,1/3/2022,66.00,463.62,18.045,,,,,,,,INDUS,004,26,LOGISTIQUE,KAL,ACH
02676,2.61,1/11/2022,168.00,1131.50,78.931,,,,,,,,FOE,013,9,LINE_11,LAC,
02677,2.98,1/11/2022,261.00,2022.50,112.217,,,,,,,,FOE,013,9,LINE_06,LAC,
02678,2.45,1/11/2022,113.00,789.50,68.571,,,,,,,,FOE,013,9,LINE_03,LAC,
02679,2.98,1/11/2022,264.00,1986.50,141.320,,,,,,,,FOE,013,9,LINE_03,LAC,
02681,2.97,1/13/2022,264.00,2013.50,125.784,,,,,,,,FOE,013,9,LINE_10,LAC,
02683,2.94,1/24/2022,263.00,2025.00,105.453,,,,,,,,FOE,013,9,LINE_09,LAC,
02685,1.51,7/18/2022,7.00,,3.030,,,,,,,,INDUS,009,37,MQU,KAL,
02687,2.32,9/7/2022,44.00,1796.24,11.538,,,,,,,,INDUS,011,30,EHS,KAL,MAINT-MOI
02687,2.32,9/7/2022,132.00,1796.24,46.154,,,,,,,,INDUS,011,31,EHS,KAL,EHS-MOI
02687,2.32,9/7/2022,88.00,1796.24,52.892,,,,,,,,INDUS,011,31,EHS,KAL,EHS-MOI
02689,1.51,7/18/2022,15.00,55.18,6.492,,,,,,,,INDUS,009,33,MQU,KAL,
02691,2.82,3/9/2022,44.00,1677.45,42.048,,,,,,,,SHO,013,24,MKTNG-COM,LAC,
02691,2.82,3/9/2022,220.00,1677.45,242.424,,,,,,,,SHO,013,24,MKTNG-COM,LAC,
02694,2.84,3/1/2022,259.00,1941.50,141.945,,,,,,,,FOE,013,9,LINE_14,LAC,
02697,2.32,9/8/2022,22.00,2149.78,8.150,,,,,,,,INDUS,011,28,MQU,KAL,MOI
02697,2.32,9/8/2022,153.00,2149.78,62.163,,,,,,,,INDUS,009,33,MQU,KAL,
02697,2.32,9/8/2022,88.00,2149.78,38.084,,,,,,,,INDUS,009,33,MQU,KAL,
02698,1.88,3/8/2022,3.00,,2.442,,,,,,,,INDUS,009,32,CQ,KAL,
02703,1.86,4/14/2022,33.00,90.00,9.149,,,,,,,,FOE,013,9,LINE_10,LAC,
02706,2.70,4/21/2022,252.50,1982.05,30.639,,24.499,4.750,,,,,INDUS,011,31,EHS,KAL,EHS-MOI
02708,2.19,5/16/2022,133.00,933.50,51.975,,,,,,,,FOE,013,9,LINE_09,LAC,
02713,2.13,6/6/2022,136.00,933.50,57.580,,,,,,,,FOE,013,9,LINE_09,LAC,
02714,2.56,6/14/2022,261.00,2013.50,144.918,,,,,,,,FOE,013,9,LINE_06,LAC,
02715,2.55,6/15/2022,110.00,1646.51,31.250,,,,,,,,INDUS,009,33,MQU,KAL,
02715,2.55,6/15/2022,110.00,1646.51,58.715,,,,,,,,INDUS,009,33,MQU,KAL,
02719,1.59,6/20/2022,22.00,135.14,13.986,,,,,,,,INDUS,004,15,WAREHOUSE,KAL,
02730,2.48,7/13/2022,22.00,1982.00,9.368,,,,,,,,FOE,013,9,LINE_07,LAC,
02730,2.48,7/13/2022,241.00,1982.00,114.776,,,,,,,,FOE,013,9,LINE_07,LAC,
02731,2.48,7/11/2022,22.00,2049.50,10.560,,,,,,,,FOE,013,9,LINE_03,LAC,
02731,2.48,7/11/2022,241.00,2049.50,125.941,,,,,,,,FOE,013,9,LINE_03,LAC,
02732,2.46,7/18/2022,22.00,1797.50,9.368,,,,,,,,FOE,013,9,LINE_03,LAC,
02732,2.46,7/18/2022,226.00,1797.50,104.569,,,,,,,,FOE,013,9,LINE_03,LAC,
02733,2.42,8/1/2022,22.00,1899.30,11.002,,,,,,,,SHO,013,24,MKTNG-COM,LAC,
02733,2.42,8/1/2022,242.00,1899.30,131.758,,,,,,,,SHO,013,24,MKTNG-COM,LAC,
02738,2.40,8/9/2022,65.00,1995.50,27.678,,,,,,,,FOE,013,9,LINE_02,LAC,
02738,2.40,8/9/2022,195.00,1995.50,95.050,,,,,,,,FOE,013,9,LINE_02,LAC,
02739,2.37,8/22/2022,42.50,934.81,32.616,,,,,,,,GA,007,25,ITM,KAL,
02739,2.37,8/22/2022,21.50,934.81,16.500,,,,,,,,GA,007,25,ITM,KAL,
02739,2.17,8/22/2022,146.00,934.81,123.778,,,,,,,,GA,007,25,ITM,KAL,
02750,1.51,11/16/2022,110.00,747.00,170.740,,,,,,,,FOE,013,9,LINE_03,LAC,SUP-MEDICA
02750,2.13,11/16/2022,,747.00,,,,,,,,,FOE,013,9,LINE_03,LAC,SUP-MEDICA
02751,2.00,1/2/2023,132.00,2038.50,39.430,,,,,,,,FOE,013,9,LINE_02,LAC,
02751,2.00,1/2/2023,132.00,2038.50,45.666,,,,,,,,FOE,013,9,LINE_02,LAC,
02753,2.00,1/2/2023,263.00,2011.50,308.389,,,,,,,,FOE,013,9,LINE_02,LAC,SUP-MEDICA
02754,2.00,1/2/2023,264.00,1977.50,234.556,,,,,,,,FOE,013,9,LINE_03,LAC,
02756,2.00,1/2/2023,264.00,2018.00,260.460,,,,,,,,FOE,013,9,LINE_04,LAC,DELEGUE
02757,1.14,1/2/2023,36.00,216.00,26.893,,,,,,,,FOE,013,9,LINE_10,LAC,
02768,1.98,1/10/2023,264.00,1217.98,350.592,,,,,,,,SHO,013,24,LINE_12,LAC,
02768,1.98,1/10/2023,,1217.98,,,,,,,,,FOE,013,9,LINE_12,LAC,
02771,1.96,1/16/2023,132.00,2040.50,94.820,,,,,,,,FOE,013,9,LINE_11,LAC,DELEGUE
02771,1.96,1/16/2023,132.00,2040.50,96.720,,,,,,,,FOE,013,9,LINE_11,LAC,DELEGUE
02772,1.96,1/16/2023,264.00,2047.25,327.244,,,,,,,,INDUS,014,13,PRT,KAL,
02772,1.96,1/16/2023,,2047.25,,,,,,,,,INDUS,014,13,PRT,KAL,
02773,1.94,1/23/2023,264.00,1881.54,103.100,,,,,,,,GA,008,19,GRH,KAL,RH
02779,1.92,2/2/2023,,,,,,,,,,,INDUS,009,32,CQ,KAL,
02780,1.91,2/6/2023,256.50,2024.84,32.980,,37.695,7.000,169.243,27.500,,,INDUS,009,32,CQ,KAL,ANA
02785,1.85,2/15/2023,264.00,1913.15,118.482,,,,,,,,RD,005,11,DEVAMM,KAL,
02788,1.87,2/20/2023,176.00,1980.00,97.760,,,,,,,,FOE,013,9,LINE_10,LAC,DELEGUE
02788,1.84,2/20/2023,88.00,1980.00,50.788,,,,,,,,FOE,013,9,LINE_10,LAC,DELEGUE
02790,0.97,3/3/2023,23.50,154.87,3.492,,,,,,,,INDUS,004,26,LOGISTIQUE,KAL,
02795,1.83,3/7/2023,261.50,2044.12,104.755,,,,,,,,INDUS,011,28,DIR-INDUS,KAL,MOI
02798,0.94,3/15/2023,26.00,126.00,13.878,,,,,,,,FOE,013,9,LINE_08,LAC,DELEGUE
02800,1.24,3/28/2023,116.00,792.00,52.178,,,,,,,,FOE,013,9,LINE_14,LAC,
02801,0.98,3/28/2023,66.00,,35.229,,,,,,,,SHO,013,24,MKTNG-COM,LAC,
02802,1.77,3/28/2023,262.00,2068.37,99.260,,,,,,,,INDUS,011,28,DIR-INDUS,KAL,MOI
02803,1.73,4/11/2023,263.50,1907.38,367.860,,,,,,,,RD,005,11,BUSDEV,KAL,
02805,1.69,4/24/2023,264.00,1659.75,382.632,,,,,,,,MEDIM,016,40,MEDIMARK,LAC,
02806,1.67,5/2/2023,44.00,503.73,34.204,,,,,,,,SHO,013,24,LINE_15,LAC,
02806,0.97,5/2/2023,44.00,503.73,34.204,,,,,,,,FOE,013,9,LINE_15,LAC,
02807,1.67,5/4/2023,220.00,2191.61,102.200,,,,610.081,27.250,,,INDUS,004,15,WAREHOUSE,KAL,RMG
02807,1.67,5/4/2023,44.00,2191.61,21.372,,,,108.293,4.750,,,INDUS,004,15,WAREHOUSE,KAL,RMG
02808,1.66,5/8/2023,154.00,2065.38,23.555,,,,,,,,GA,002,4,DAF,KAL,
02808,1.66,5/8/2023,110.00,2065.38,30.075,,,,,,,,GA,002,4,DAF,KAL,
02810,1.37,8/21/2023,264.00,2137.13,51.328,,150.467,18.500,160.331,16.250,,,INDUS,009,32,CQ,KAL,ANA
02816,1.57,6/9/2023,264.00,2153.96,67.360,,111.278,10.750,747.914,63.360,,,INDUS,011,30,MNT,KAL,MAINT-MOI
02820,1.54,6/19/2023,264.00,2321.92,87.136,,641.847,46.000,1029.420,67.500,,,INDUS,011,30,MNT,KAL,MAINT-MOI
02826,1.48,7/10/2023,263.00,2022.50,103.426,,,,,,,,FOE,013,9,LINE_06,LAC,
02827,0.16,11/4/2024,35.00,359.25,4.590,,,,,,,,INDUS,009,32,CQ,KAL,ANA
02828,1.46,7/17/2023,264.00,1938.68,271.104,,,,,,,,INDUS,004,14,LOGISTIQUE,KAL,
02829,1.37,8/21/2023,110.00,1418.09,42.662,,,,,,,,GA,001,1,DEVAMM,KAL,
02829,1.37,8/21/2023,127.00,1418.09,59.240,,,,,,,,GA,001,1,DEVAMM,KAL,
02829,1.37,8/21/2023,,1418.09,,,,,,,,,RD,005,11,DEVAMM,KAL,
02830,0.58,8/22/2023,66.00,466.61,28.563,,,,,,,,SHO,013,24,MKTNG-COM,KAL,
02831,1.36,8/25/2023,87.00,2100.36,37.652,,,,,,,,INDUS,011,28,LOGISTIQUE,KAL,MOI
02831,1.36,8/25/2023,176.00,2100.36,105.784,,,,,,,,INDUS,009,32,LOGISTIQUE,KAL,
02832,1.35,8/29/2023,263.00,2047.50,94.561,,,,,,,,FOE,013,9,LINE_04,LAC,
02833,1.34,9/1/2023,132.00,2100.08,20.190,,,,,,,,GA,002,21,DAF,KAL,
02833,1.34,9/1/2023,132.00,2100.08,22.114,,,,,,,,GA,002,8,DAF,KAL,
02833,1.34,9/1/2023,,2100.08,,,,,,,,,GA,002,8,DAF,KAL,
02836,1.32,9/7/2023,264.00,2058.50,105.612,,,,,,,,FOE,013,9,LINE_03,LAC,
02837,1.04,9/8/2023,182.50,1351.24,18.672,,,,,,,,INDUS,011,31,EHS,KAL,EHS-MOI
02838,0.84,9/18/2023,135.50,973.31,37.047,,,,,,,,INDUS,009,32,CQ,KAL,ANA
02839,1.28,9/22/2023,197.50,1974.22,71.921,,,,,,,,RD,005,11,DEVAMM,KAL,
02839,1.28,9/22/2023,66.00,1974.22,44.250,,,,,,,,RD,005,11,DEVAMM,KAL,
02840,1.28,9/22/2023,263.00,2013.50,232.576,,,,,,,,FOE,013,9,LINE_11,LAC,SUP-MEDICA
02841,1.28,9/22/2023,198.00,2144.62,54.135,,25.265,2.250,,,,,INDUS,009,32,DEVAMM,KAL,ANA
02841,1.28,9/22/2023,66.00,2144.62,18.045,,,,,,,,INDUS,009,32,DEVAMM,KAL,ANA
02842,1.25,10/2/2023,264.00,2054.00,145.356,,,,,,,,FOE,013,9,LINE_11,LAC,
02843,1.25,10/3/2023,132.00,2091.02,44.430,,,,,,,,GA,003,7,CG,LAC,
02843,1.25,10/3/2023,132.00,2091.02,50.517,,,,,,,,GA,003,7,CG,LAC,
02844,0.46,10/4/2023,58.50,450.58,19.691,,,,,,,,INDUS,011,28,DIR-INDUS,KAL,MOI
02845,1.22,10/12/2023,264.00,2058.50,123.144,,,,,,,,FOE,013,9,LINE_14,LAC,PHARMA
02847,1.21,10/16/2023,242.00,1067.49,214.005,,,,,,,,MEDIM,016,40,MEDIMARK,LAC,
02847,1.21,10/16/2023,22.00,1067.49,19.455,,,,,,,,MEDIM,016,40,MEDIMARK,LAC,
02848,1.21,10/17/2023,66.00,1748.32,21.636,,,,,,,,GA,007,25,ITM,KAL,
02848,1.10,10/17/2023,174.00,1748.32,57.040,,,,,,,,GA,007,25,ITM,KAL,
02849,1.20,10/20/2023,88.00,2033.63,52.892,,,,,,,,INDUS,009,32,AFF-REG,KAL,
02849,1.20,10/20/2023,110.00,2033.63,66.115,,,,,,,,RD,005,11,AFF-REG,KAL,
02849,1.20,10/20/2023,66.00,2033.63,44.250,,,,,,,,RD,005,11,AFF-REG,KAL,
02850,1.19,10/23/2023,264.00,2040.50,114.252,,,,,,,,FOE,013,9,LINE_11,LAC,
02851,1.19,10/23/2023,242.00,1721.30,145.453,,,,,,,,MEDIM,016,40,MEDIMARK,LAC,
02851,1.19,10/23/2023,22.00,1721.30,13.223,,,,,,,,MEDIM,016,40,MEDIMARK,LAC,
02852,0.73,10/27/2023,137.00,967.10,82.343,,,,,,,,GA,008,19,GRH,KAL,RH
02853,1.14,11/10/2023,256.50,2109.99,37.706,,143.396,23.750,396.766,57.500,,,INDUS,011,28,COND-IIAIR,KAL,MOD
02854,1.13,11/15/2023,264.00,2120.02,118.482,,,,,,,,INDUS,009,33,DEVAMM,KAL,
02856,0.36,12/11/2023,72.00,500.90,68.805,,,,,,,,INDUS,009,32,CQ,KAL,
02857,0.92,12/22/2023,227.00,1738.50,300.775,,,,,,,,SHO,013,24,LINE_12,LAC,
02859,1.00,1/2/2024,254.00,2031.50,139.850,,,,,,,,FOE,013,9,LINE_10,LAC,
02865,0.94,1/22/2024,241.00,1950.50,187.345,,,,,,,,FOE,013,9,LINE_10,LAC,
02866,0.93,1/26/2024,238.00,2037.39,95.211,,398.431,24.250,704.149,37.500,,,INDUS,011,30,MNT,KAL,MAINT-MOI
02867,0.93,1/26/2024,236.00,2081.24,83.167,,557.211,38.500,665.759,40.250,,,INDUS,011,30,MNT,KAL,MAINT-MOI
02869,0.81,1/31/2024,205.00,1626.50,181.286,,,,,,,,FOE,013,9,LINE_07,LAC,DELEGUE
02870,0.64,1/31/2024,167.00,1131.50,56.211,,,,,,,,FOE,013,9,LINE_02,LAC,VISIT-MEDI
02872,0.71,2/5/2024,182.00,1446.12,97.145,,,,,,,,INDUS,009,32,CQ,KAL,
02873,0.91,2/5/2024,232.00,1997.49,40.558,,,,,,,,INDUS,009,32,CQ,KAL,ANA
02876,0.12,2/6/2024,13.00,106.10,1.305,,,,37.686,8.000,,,INDUS,011,28,COND-IIAIR,KAL,MOD
02878,0.33,9/3/2024,78.00,738.73,18.749,,,,,,,,INDUS,011,28,DIR-INDUS,KAL,MOI
02886,0.86,2/22/2024,217.50,1752.50,73.210,,,,,,,,FOE,013,9,LINE_06,LAC,
02887,0.85,2/26/2024,217.00,1387.59,247.054,,,,,,,,SHO,013,24,MKTNG-COM,LAC,
02890,0.81,3/11/2024,207.00,1662.50,100.037,,,,,,,,FOE,013,9,LINE_06,LAC,
02891,0.26,3/18/2024,62.00,455.16,6.222,,,,,,,,INDUS,011,31,EHS,KAL,EHS-MOI
02894,0.77,3/25/2024,194.00,1595.00,110.077,,,,,,,,FOE,013,9,LINE_10,LAC,
02895,0.41,3/25/2024,91.00,732.20,30.630,,,,,,,,INDUS,011,28,DIR-INDUS,KAL,MOI
02896,0.41,3/25/2024,89.00,615.51,29.957,,,,,,,,INDUS,011,28,FABRIQUANT,KAL,MOD
02897,0.43,4/15/2024,113.00,774.00,48.904,,,,,,,,FOE,013,9,LINE_14,LAC,
02898,0.71,4/15/2024,181.00,1141.86,233.079,,,,,,,,SHO,013,24,MKTNG-COM,LAC,
02899,0.66,5/6/2024,165.00,1330.27,57.690,,,,,,,,INDUS,009,33,MQU,KAL,
02900,0.64,5/13/2024,156.00,1341.00,72.766,,,,,,,,FOE,013,9,LINE_09,LAC,
02901,0.60,5/27/2024,150.00,1447.30,198.750,,,,,,,,INDUS,011,30,MNT,KAL,MAINT-MOI
02902,0.58,6/3/2024,146.00,1311.77,35.305,,89.378,9.000,133.018,11.720,,,INDUS,011,30,MNT,KAL,MAINT-MOI
02904,0.58,6/4/2024,145.00,1267.59,48.806,,,,,,,,INDUS,004,26,LOGISTIQUE,KAL,ACH
02905,0.29,6/6/2024,60.00,467.69,6.367,,,,44.113,8.750,,,INDUS,011,28,COND-IIAIR,KAL,MOD
02906,0.55,6/12/2024,139.00,1098.77,60.156,,,,,,,,SHO,013,24,MKTNG-COM,LAC,
02912,0.50,7/1/2024,126.00,1125.28,102.443,,,,,,,,INDUS,009,32,CQ,KAL,
02913,0.50,7/1/2024,126.00,1028.97,88.967,,,,,,,,INDUS,004,15,WAREHOUSE,KAL,
02914,0.50,7/1/2024,24.00,200.16,2.578,,,,,,,,INDUS,011,28,COND-IIAIR,KAL,MOD
02917,0.50,7/1/2024,126.00,1107.00,63.012,,,,,,,,FOE,013,9,LINE_14,LAC,
02918,0.50,7/1/2024,126.00,1089.00,97.948,,,,,,,,FOE,013,9,LINE_11,LAC,DELEGUE
02924,0.47,7/1/2024,104.00,900.00,48.511,,,,,,,,FOE,013,9,LINE_03,LAC,VISIT-MEDI
02926,0.48,7/9/2024,120.00,1075.50,68.089,,,,,,,,FOE,013,9,LINE_02,LAC,
02927,5.01,1/3/2020,105.00,226.92,126.395,,,,,,,,SHO,013,24,LINE_05,LAC,
02928,0.47,7/11/2024,118.00,1053.00,74.903,,,,,,,,FOE,013,9,LINE_03,LAC,
02930,0.46,7/15/2024,112.00,978.03,91.061,,,,,,,,INDUS,011,28,DIR-INDUS,KAL,MOI
02931,0.46,7/16/2024,114.00,1074.28,17.437,,,,,,,,GA,002,21,DAF,KAL,
02932,0.43,7/29/2024,105.00,944.90,25.239,,,,,,,,GA,008,19,GRH,KAL,RH
02934,0.41,8/5/2024,97.00,870.78,51.775,,,,,,,,GA,008,19,GRH,LAC,RH
02935,0.37,8/19/2024,88.00,783.00,52.892,,,,,,,,FOE,013,9,LINE_08,LAC,
02936,0.37,8/19/2024,90.00,839.07,60.341,,,,,,,,INDUS,011,28,CQ,KAL,MOI
02939,0.25,9/30/2024,59.00,594.00,24.568,,,,,,,,FOE,013,9,LINE_10,LAC,DELEGUE
